vulnerability_id,cvss_base_score,cvss_exploitability_score,cvss_impact_score,rf_prediction,rf_confidence,nn_prediction,nn_confidence,model_agreement,has_exploit,age_days,affected_products_count,base_risk_score,ml_enhanced_score,temporal_adjustment,exploit_adjustment,confidence_weight,final_risk_score,risk_level,remediation_priority,primary_factors,contributing_features,explanation_text,timestamp,priority_rank
SCAN-5330,7.915479183054993,3.5,4.749287509832995,1,1.0,1,0.9457425475120544,True,True,30,1,73.84719020044808,100.0,1.2,1.625,0.9972871273756028,91.90415457022158,Critical,Immediate (0-24 hours),"['CVSS: 7.9', 'Exploitability: 3.5', 'Impact: 4.7', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (7.9), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 97%) | Action: Immediate (0-24 hours)",2025-11-17T09:48:02.942246,1
SCAN-7219,7.930550298774012,3.5,4.758330179264407,1,1.0,1,0.9391422271728516,True,True,30,1,73.93573300529731,100.0,1.2,1.625,0.9969571113586426,91.90022423604849,Critical,Immediate (0-24 hours),"['CVSS: 7.9', 'Exploitability: 3.5', 'Impact: 4.8', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (7.9), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 97%) | Action: Immediate (0-24 hours)",2025-11-17T09:48:02.945193,2
SCAN-5330,7.930976117197417,3.5,4.758585670318451,1,1.0,1,0.9389434456825256,True,True,30,1,73.93823468853482,100.0,1.2,1.625,0.9969471722841263,91.90005625881331,Critical,Immediate (0-24 hours),"['CVSS: 7.9', 'Exploitability: 3.5', 'Impact: 4.8', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (7.9), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 97%) | Action: Immediate (0-24 hours)",2025-11-17T09:48:02.942275,3
SCAN-7533,7.871207642155919,3.5,4.722724585293551,1,1.0,1,0.9595489501953125,True,True,30,1,73.58709489766602,100.0,1.2,1.625,0.9979774475097657,91.88989966637308,Critical,Immediate (0-24 hours),"['CVSS: 7.9', 'Exploitability: 3.5', 'Impact: 4.7', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (7.9), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 98%) | Action: Immediate (0-24 hours)",2025-11-17T09:48:02.944318,4
SCAN-7533,7.8550540510397635,3.5,4.713032430623858,1,1.0,1,0.9637414813041687,True,True,30,1,73.4921925498586,100.0,1.2,1.625,0.9981870740652085,91.88078217895867,Critical,Immediate (0-24 hours),"['CVSS: 7.9', 'Exploitability: 3.5', 'Impact: 4.7', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (7.9), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 98%) | Action: Immediate (0-24 hours)",2025-11-17T09:48:02.941632,5
SCAN-5330,7.852624485102818,3.5,4.71157469106169,1,1.0,1,0.9643922448158264,True,True,30,1,73.47791884997905,100.0,1.2,1.625,0.9982196122407914,91.87950275566132,Critical,Immediate (0-24 hours),"['CVSS: 7.9', 'Exploitability: 3.5', 'Impact: 4.7', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (7.9), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 98%) | Action: Immediate (0-24 hours)",2025-11-17T09:48:02.942214,6
SCAN-3535,7.845507047450314,3.5,4.707304228470188,1,1.0,1,0.9662343263626099,True,True,30,1,73.43610390377059,100.0,1.2,1.625,0.9983117163181305,91.87545702063608,Critical,Immediate (0-24 hours),"['CVSS: 7.8', 'Exploitability: 3.5', 'Impact: 4.7', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (7.8), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 98%) | Action: Immediate (0-24 hours)",2025-11-17T09:48:02.944550,7
SCAN-7533,7.836885499980941,3.5,4.702131299988564,1,1.0,1,0.9683424234390259,True,True,30,1,73.38545231238803,100.0,1.2,1.625,0.9984171211719514,91.86998609212739,Critical,Immediate (0-24 hours),"['CVSS: 7.8', 'Exploitability: 3.5', 'Impact: 4.7', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (7.8), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 98%) | Action: Immediate (0-24 hours)",2025-11-17T09:48:02.939608,8
SCAN-3535,7.818206974329578,3.5,4.690924184597747,1,1.0,1,0.9724794626235962,True,True,30,1,73.27571597418627,100.0,1.2,1.625,0.9986239731311799,91.85614410523472,Critical,Immediate (0-24 hours),"['CVSS: 7.8', 'Exploitability: 3.5', 'Impact: 4.7', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (7.8), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 99%) | Action: Immediate (0-24 hours)",2025-11-17T09:48:02.939870,9
SCAN-3535,7.975956485000023,3.5,4.785573891000014,1,1.0,1,0.9116829037666321,True,True,30,1,74.20249434937513,100.0,1.2,1.625,0.9955841451883316,91.85333823548261,Critical,Immediate (0-24 hours),"['CVSS: 8.0', 'Exploitability: 3.5', 'Impact: 4.8', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (8.0), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 96%) | Action: Immediate (0-24 hours)",2025-11-17T09:48:02.939842,10
