vulnerability_id,cvss_base_score,cvss_exploitability_score,cvss_impact_score,rf_prediction,rf_confidence,nn_prediction,nn_confidence,model_agreement,has_exploit,age_days,affected_products_count,base_risk_score,ml_enhanced_score,temporal_adjustment,exploit_adjustment,confidence_weight,final_risk_score,risk_level,remediation_priority,primary_factors,contributing_features,explanation_text,timestamp,priority_rank
SCAN-5310,7.944733112220484,3.5,4.7668398673322905,1,1.0,1,0.9436905980110168,True,True,30,1,74.01905703429533,100.0,1.2,1.625,0.9971845299005508,91.94611467076632,Critical,Immediate (0-24 hours),"['CVSS: 7.9', 'Exploitability: 3.5', 'Impact: 4.8', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (7.9), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 97%) | Action: Immediate (0-24 hours)",2025-11-16T22:30:48.443559,1
SCAN-5310,7.9196602581739715,3.5,4.751796154904382,1,1.0,1,0.9532100558280945,True,True,30,1,73.87175401677207,100.0,1.2,1.625,0.9976605027914047,91.94591457173507,Critical,Immediate (0-24 hours),"['CVSS: 7.9', 'Exploitability: 3.5', 'Impact: 4.8', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (7.9), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 98%) | Action: Immediate (0-24 hours)",2025-11-16T22:30:48.440987,2
SCAN-5310,7.9492191153585665,3.5,4.769531469215139,1,1.0,1,0.9415217041969299,True,True,30,1,74.04541230273156,100.0,1.2,1.625,0.9970760852098466,91.94399891265624,Critical,Immediate (0-24 hours),"['CVSS: 7.9', 'Exploitability: 3.5', 'Impact: 4.8', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (7.9), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 97%) | Action: Immediate (0-24 hours)",2025-11-16T22:30:48.442200,3
SCAN-5310,7.960017805906409,3.5,4.776010683543845,1,1.0,1,0.9361100196838379,True,True,30,1,74.10885460970015,100.0,1.2,1.625,0.996805500984192,91.93801925286948,Critical,Immediate (0-24 hours),"['CVSS: 8.0', 'Exploitability: 3.5', 'Impact: 4.8', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (8.0), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 97%) | Action: Immediate (0-24 hours)",2025-11-16T22:30:48.442141,4
SCAN-2296,7.897887632862605,3.5,4.738732579717563,1,1.0,1,0.9597277641296387,True,True,30,1,73.74383984306779,100.0,1.2,1.625,0.997986388206482,91.93765168769188,Critical,Immediate (0-24 hours),"['CVSS: 7.9', 'Exploitability: 3.5', 'Impact: 4.7', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (7.9), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 98%) | Action: Immediate (0-24 hours)",2025-11-16T22:30:48.443721,5
SCAN-5310,7.866733324845617,3.5,4.72003999490737,1,1.0,1,0.968432605266571,True,True,30,1,73.560808283468,100.0,1.2,1.625,0.9984216302633286,91.92292475739349,Critical,Immediate (0-24 hours),"['CVSS: 7.9', 'Exploitability: 3.5', 'Impact: 4.7', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (7.9), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 98%) | Action: Immediate (0-24 hours)",2025-11-16T22:30:48.441061,6
SCAN-2296,7.986347321289099,3.5,4.791808392773459,1,1.0,1,0.9193874597549438,True,True,30,1,74.26354051257346,100.0,1.2,1.625,0.9959693729877472,91.90711967318968,Critical,Immediate (0-24 hours),"['CVSS: 8.0', 'Exploitability: 3.5', 'Impact: 4.8', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (8.0), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 96%) | Action: Immediate (0-24 hours)",2025-11-16T22:30:48.442322,7
SCAN-5484,7.816538464153055,3.5,4.689923078491833,1,1.0,1,0.9788873195648193,True,True,30,1,73.2659134768992,100.0,1.2,1.625,0.998944365978241,91.8826770642762,Critical,Immediate (0-24 hours),"['CVSS: 7.8', 'Exploitability: 3.5', 'Impact: 4.7', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (7.8), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 99%) | Action: Immediate (0-24 hours)",2025-11-16T22:30:48.443356,8
SCAN-5310,7.801523492547466,3.5,4.68091409552848,1,1.0,1,0.9812570810317993,True,True,30,1,73.17770051871635,100.0,1.2,1.625,0.99906285405159,91.86713648355968,Critical,Immediate (0-24 hours),"['CVSS: 7.8', 'Exploitability: 3.5', 'Impact: 4.7', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.9/100) | Key Factors: High CVSS score (7.8), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 99%) | Action: Immediate (0-24 hours)",2025-11-16T22:30:48.443484,9
SCAN-5310,8.018093603680024,3.5,4.810856162208014,1,1.0,1,0.893958568572998,True,True,30,1,74.45004992162013,100.0,1.2,1.625,0.9946979284286499,91.84544811853903,Critical,Immediate (0-24 hours),"['CVSS: 8.0', 'Exploitability: 3.5', 'Impact: 4.8', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (91.8/100) | Key Factors: High CVSS score (8.0), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 95%) | Action: Immediate (0-24 hours)",2025-11-16T22:30:48.443589,10
