vulnerability_id,cvss_base_score,cvss_exploitability_score,cvss_impact_score,rf_prediction,rf_confidence,nn_prediction,nn_confidence,model_agreement,has_exploit,age_days,affected_products_count,base_risk_score,ml_enhanced_score,temporal_adjustment,exploit_adjustment,confidence_weight,final_risk_score,risk_level,remediation_priority,primary_factors,contributing_features,explanation_text,timestamp,priority_rank
SCAN-0933,8.30507220490262,3.5,4.983043322941572,1,1.0,1,0.9999995231628418,True,True,30,1,76.13604920380288,100.0,1.2,1.625,0.9999999761581422,92.84081254764335,Critical,Immediate (0-24 hours),"['CVSS: 8.3', 'Exploitability: 3.5', 'Impact: 5.0', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (92.8/100) | Key Factors: High CVSS score (8.3), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2026-01-27T19:51:12.026238,1
SCAN-0933,8.276102133354225,3.5,4.965661280012535,1,1.0,1,0.9999995231628418,True,True,30,1,75.96585003345606,100.0,1.2,1.625,0.9999999761581422,92.78975279775666,Critical,Immediate (0-24 hours),"['CVSS: 8.3', 'Exploitability: 3.5', 'Impact: 5.0', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (92.8/100) | Key Factors: High CVSS score (8.3), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2026-01-27T19:51:12.030883,2
SCAN-7069,8.267982677390854,3.5,4.9607896064345125,1,1.0,1,0.9999995231628418,True,True,30,1,75.91814822967126,100.0,1.2,1.625,0.9999999761581422,92.77544225696242,Critical,Immediate (0-24 hours),"['CVSS: 8.3', 'Exploitability: 3.5', 'Impact: 5.0', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (92.8/100) | Key Factors: High CVSS score (8.3), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2026-01-27T19:51:12.028806,3
SCAN-5248,8.260581288463722,3.5,4.956348773078234,1,1.0,1,0.9999995231628418,True,True,30,1,75.87466506972436,100.0,1.2,1.625,0.9999999761581422,92.76239730928937,Critical,Immediate (0-24 hours),"['CVSS: 8.3', 'Exploitability: 3.5', 'Impact: 5.0', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (92.8/100) | Key Factors: High CVSS score (8.3), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2026-01-27T19:51:12.026516,4
SCAN-5248,8.209568353526521,3.5,4.925741012115912,1,1.0,1,0.9999995231628418,True,True,30,1,75.57496407696831,100.0,1.2,1.625,0.9999999761581422,92.67248701360619,Critical,Immediate (0-24 hours),"['CVSS: 8.2', 'Exploitability: 3.5', 'Impact: 4.9', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (92.7/100) | Key Factors: High CVSS score (8.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2026-01-27T19:51:12.026545,5
SCAN-5248,8.20374052172904,3.5,4.922244313037424,1,1.0,1,0.9999995231628418,True,True,30,1,75.5407255651581,100.0,1.2,1.625,0.9999999761581422,92.662215460308,Critical,Immediate (0-24 hours),"['CVSS: 8.2', 'Exploitability: 3.5', 'Impact: 4.9', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (92.7/100) | Key Factors: High CVSS score (8.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2026-01-27T19:51:12.031110,6
SCAN-0933,8.197287132900632,3.5,4.918372279740379,1,1.0,1,0.9999995231628418,True,True,30,1,75.5028119057912,100.0,1.2,1.625,0.9999999761581422,92.65084136276913,Critical,Immediate (0-24 hours),"['CVSS: 8.2', 'Exploitability: 3.5', 'Impact: 4.9', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (92.7/100) | Key Factors: High CVSS score (8.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2026-01-27T19:51:12.026377,7
SCAN-0933,8.17481015826769,3.5,4.904886094960614,1,1.0,1,0.9999995231628418,True,True,30,1,75.37075967982267,100.0,1.2,1.625,0.9999999761581422,92.61122569592307,Critical,Immediate (0-24 hours),"['CVSS: 8.2', 'Exploitability: 3.5', 'Impact: 4.9', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (92.6/100) | Key Factors: High CVSS score (8.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2026-01-27T19:51:12.030938,8
SCAN-7069,8.168402962297824,3.5,4.901041777378694,1,1.0,1,0.9999995231628418,True,True,30,1,75.3331174034997,100.0,1.2,1.625,0.9999999761581422,92.59993301329541,Critical,Immediate (0-24 hours),"['CVSS: 8.2', 'Exploitability: 3.5', 'Impact: 4.9', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (92.6/100) | Key Factors: High CVSS score (8.2), Public exploit available, High exploitability (3.5), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 100%) | Action: Immediate (0-24 hours)",2026-01-27T19:51:12.031444,9
SCAN-5248,7.7347890945189075,3.9,4.640873456711344,1,1.0,1,0.9616244435310364,True,True,30,1,75.91063593029857,100.0,1.2,1.625,0.9980812221765518,92.59517963801213,Critical,Immediate (0-24 hours),"['CVSS: 7.7', 'Exploitability: 3.9', 'Impact: 4.6', 'Exploit Available', 'Recent (30d)']",{},"Risk Level: Critical (92.6/100) | Key Factors: High CVSS score (7.7), Public exploit available, High exploitability (3.9), Recent disclosure (30 days) | Both ML models agree: Medium risk (Conf: 98%) | Action: Immediate (0-24 hours)",2026-01-27T19:51:12.030689,10
